id,name,prov_id,prov_name,the_geom_wkt
34132828079,Madrid,28,Madrid,"MULTIPOLYGON(((-3.885577 40.574456,-3.883808 40.579071,-3.883823 40.580269,-3.88422 40.581288,-3.883482 40.582609,-3.883847 40.583321,-3.883686 40.585277,-3.876852 40.588639,-3.876148 40.589263,-3.876206 40.58998,-3.87394 40.591158,-3.86731 40.592178,-3.866031 40.591827,-3.864892 40.590427,-3.863542 40.589522,-3.859939 40.588221,-3.858091 40.587953,-3.85544 40.588263,-3.85495 40.588052,-3.849327 40.590768,-3.845799 40.59133,-3.843052 40.592461,-3.841674 40.592663,-3.837731 40.591331,-3.835446 40.592095,-3.833351 40.593511,-3.827818 40.594669,-3.822819 40.594514,-3.820305 40.594994,-3.816186 40.594962,-3.814445 40.595386,-3.813937 40.596119,-3.812591 40.596839,-3.806057 40.599861,-3.809391 40.605048,-3.810088 40.606615,-3.812824 40.608282,-3.809632 40.609881,-3.808988 40.609274,-3.807452 40.6092,-3.806213 40.609506,-3.806388 40.60865,-3.806121 40.607925,-3.804293 40.606974,-3.800488 40.605859,-3.800318 40.604845,-3.803573 40.599011,-3.803356 40.598882,-3.801112 40.598931,-3.799176 40.598505,-3.796775 40.599912,-3.795042 40.599914,-3.789908 40.599,-3.786449 40.600397,-3.785158 40.600469,-3.783576 40.601779,-3.782503 40.601561,-3.781716 40.60086,-3.778268 40.601783,-3.774319 40.600544,-3.768128 40.599645,-3.765305 40.598409,-3.759746 40.59703,-3.758392 40.596126,-3.757299 40.596087,-3.752512 40.594561,-3.750122 40.59248,-3.749213 40.592753,-3.745747 40.592235,-3.745301 40.591873,-3.740817 40.590645,-3.739632 40.589297,-3.738174 40.586471,-3.737226 40.586115,-3.733544 40.585356,-3.729995 40.585177,-3.720697 40.582206,-3.719436 40.5821,-3.717232 40.582892,-3.714547 40.582653,-3.713001 40.583293,-3.710842 40.583119,-3.707886 40.583756,-3.707632 40.583149,-3.705398 40.58298,-3.705386 40.584697,-3.702103 40.586874,-3.696273 40.589941,-3.69192 40.597519,-3.690643 40.601282,-3.687498 40.606702,-3.68501 40.608667,-3.679665 40.61092,-3.674703 40.616348,-3.671252 40.61747,-3.666799 40.619636,-3.666536 40.620111,-3.667034 40.622581,-3.668514 40.625979,-3.668391 40.628853,-3.665523 40.634039,-3.662278 40.637912,-3.661778 40.639421,-3.658261 40.642174,-3.655683 40.643333,-3.652058 40.64266,-3.648764 40.641463,-3.644539 40.638017,-3.638889 40.638396,-3.636803 40.636719,-3.636309 40.635069,-3.634676 40.633526,-3.632971 40.630642,-3.630193 40.628329,-3.629653 40.626804,-3.630242 40.625838,-3.628853 40.622338,-3.629502 40.620609,-3.628641 40.619363,-3.628605 40.618117,-3.628229 40.617576,-3.62693 40.616876,-3.623867 40.616506,-3.622655 40.615975,-3.621863 40.615204,-3.620497 40.612634,-3.619769 40.611945,-3.618003 40.611273,-3.617849 40.610193,-3.618308 40.609024,-3.61676 40.606987,-3.617095 40.605777,-3.61613 40.602987,-3.616561 40.602104,-3.616356 40.601527,-3.61534 40.60067,-3.614411 40.600586,-3.611747 40.599502,-3.610639 40.598754,-3.608841 40.598444,-3.606942 40.596789,-3.60534 40.59645,-3.604721 40.595788,-3.604819 40.594292,-3.60332 40.592968,-3.601867 40.592281,-3.601987 40.590952,-3.60298 40.589009,-3.605063 40.587773,-3.606339 40.585175,-3.611896 40.58191,-3.61636 40.580482,-3.625003 40.573601,-3.628226 40.573642,-3.631137 40.574879,-3.634376 40.574453,-3.637193 40.574756,-3.640142 40.575283,-3.643395 40.576607,-3.650171 40.577308,-3.651027 40.57808,-3.652761 40.581098,-3.654476 40.586069,-3.655758 40.58831,-3.6604 40.591668,-3.663244 40.592305,-3.667318 40.592088,-3.685886 40.582865,-3.688655 40.582548,-3.691634 40.580503,-3.699419 40.578598,-3.701604 40.578591,-3.701602 40.578313,-3.700189 40.5783,-3.698196 40.576822,-3.697344 40.576041,-3.697063 40.574834,-3.694809 40.573591,-3.693662 40.572174,-3.69269 40.571561,-3.691749 40.569793,-3.690761 40.569128,-3.689533 40.570236,-3.689553 40.568589,-3.686939 40.563148,-3.685805 40.559752,-3.682435 40.553767,-3.682213 40.552744,-3.682508 40.550858,-3.68115 40.549249,-3.680135 40.548671,-3.678518 40.546542,-3.678719 40.545328,-3.678219 40.543356,-3.676885 40.541831,-3.675759 40.541093,-3.673943 40.538168,-3.671777 40.537239,-3.67047 40.535406,-3.669296 40.534444,-3.671003 40.532111,-3.672382 40.530813,-3.675785 40.528399,-3.676645 40.527203,-3.677259 40.526981,-3.675131 40.525552,-3.672072 40.524355,-3.667703 40.525007,-3.665915 40.524467,-3.665647 40.522971,-3.666218 40.521094,-3.662937 40.520052,-3.659133 40.513665,-3.658605 40.511634,-3.657927 40.511443,-3.656204 40.513102,-3.654527 40.512758,-3.652392 40.511414,-3.652405 40.511165,-3.649302 40.510848,-3.647974 40.510399,-3.644893 40.50785,-3.642032 40.508204,-3.633202 40.507565,-3.630373 40.508396,-3.62843 40.50822,-3.625364 40.509302,-3.622676 40.508962,-3.620857 40.509975,-3.617762 40.510077,-3.615027 40.5108,-3.614154 40.510603,-3.614128 40.510127,-3.612759 40.509208,-3.611244 40.509026,-3.609126 40.507239,-3.60664 40.505932,-3.60566 40.503909,-3.602982 40.501379,-3.60234 40.501268,-3.60021 40.501794,-3.597858 40.501239,-3.593321 40.501415,-3.589168 40.504497,-3.586919 40.505346,-3.58472 40.506728,-3.582995 40.508491,-3.577941 40.510367,-3.575952 40.510365,-3.572126 40.512367,-3.564955 40.512063,-3.561709 40.511155,-3.561629 40.5107,-3.558502 40.511233,-3.55426 40.511336,-3.555128 40.508567,-3.554947 40.505458,-3.555213 40.503154,-3.553406 40.50246,-3.553606 40.501948,-3.553305 40.499993,-3.552408 40.499007,-3.550237 40.497775,-3.544164 40.495678,-3.541778 40.494088,-3.541792 40.492767,-3.541261 40.491601,-3.540989 40.488587,-3.536947 40.486436,-3.537283 40.484393,-3.535807 40.482233,-3.534883 40.479931,-3.534345 40.472953,-3.533948 40.472001,-3.532879 40.471422,-3.526951 40.470425,-3.524971 40.469114,-3.525189 40.467479,-3.52869 40.463589,-3.529554 40.46074,-3.529027 40.458377,-3.527024 40.45668,-3.526465 40.45543,-3.527092 40.454819,-3.528444 40.454406,-3.532064 40.454694,-3.534001 40.453153,-3.534519 40.452486,-3.534492 40.451914,-3.531148 40.446873,-3.533834 40.446252,-3.535495 40.446478,-3.534992 40.444956,-3.535585 40.444708,-3.538409 40.445011,-3.537975 40.444312,-3.540737 40.444696,-3.541356 40.443627,-3.54521 40.442617,-3.551772 40.44169,-3.559104 40.438446,-3.561071 40.437958,-3.564124 40.438061,-3.566322 40.437434,-3.568542 40.436238,-3.573802 40.437672,-3.575946 40.436743,-3.575063 40.434102,-3.579124 40.433624,-3.579137 40.433157,-3.576975 40.429835,-3.576326 40.42968,-3.577483 40.426013,-3.575254 40.425574,-3.576278 40.423893,-3.577649 40.420247,-3.579532 40.417338,-3.578055 40.41499,-3.577641 40.413663,-3.572901 40.411768,-3.570916 40.411962,-3.568406 40.412946,-3.564125 40.413532,-3.558715 40.413074,-3.555505 40.412027,-3.553402 40.411688,-3.549284 40.412324,-3.539767 40.410429,-3.539666 40.411592,-3.53829 40.411427,-3.537573 40.412474,-3.536213 40.412518,-3.535629 40.413151,-3.535167 40.414415,-3.532803 40.414114,-3.530226 40.414715,-3.53119 40.420084,-3.525064 40.41629,-3.52451 40.415357,-3.522426 40.413992,-3.520933 40.412092,-3.519265 40.408894,-3.519342 40.40603,-3.518239 40.402182,-3.518567 40.400459,-3.519561 40.398036,-3.520407 40.392102,-3.52259 40.391864,-3.526891 40.389794,-3.529151 40.389384,-3.532862 40.39169,-3.537342 40.391314,-3.542463 40.393121,-3.544129 40.388263,-3.545513 40.386236,-3.546271 40.384393,-3.549246 40.380547,-3.54873 40.376952,-3.550483 40.375536,-3.5512 40.373828,-3.55119 40.370408,-3.552802 40.364477,-3.552908 40.357681,-3.553294 40.356013,-3.554729 40.354308,-3.55769 40.352666,-3.558914 40.35027,-3.560742 40.349177,-3.562157 40.347095,-3.56536 40.344378,-3.568247 40.340904,-3.569946 40.337631,-3.572738 40.33366,-3.575282 40.331862,-3.57952 40.32795,-3.582488 40.326255,-3.584363 40.322564,-3.585071 40.320416,-3.585074 40.318355,-3.583818 40.315812,-3.58241 40.316141,-3.581886 40.315881,-3.579282 40.315868,-3.577796 40.314648,-3.576127 40.314885,-3.577969 40.313891,-3.580657 40.31379,-3.587436 40.31279,-3.598259 40.312064,-3.608121 40.313664,-3.611152 40.314312,-3.613877 40.315589,-3.615966 40.317761,-3.620008 40.319117,-3.623534 40.319849,-3.624693 40.320426,-3.625983 40.319236,-3.628218 40.319896,-3.631841 40.321584,-3.634899 40.323779,-3.635677 40.324761,-3.639811 40.327595,-3.64285 40.32913,-3.644505 40.330745,-3.64919 40.333369,-3.649661 40.332528,-3.659912 40.327861,-3.661408 40.327879,-3.663896 40.328982,-3.666259 40.327562,-3.667219 40.326424,-3.668753 40.325372,-3.670124 40.324964,-3.674103 40.325929,-3.679205 40.326394,-3.680368 40.32581,-3.681292 40.324405,-3.684618 40.322507,-3.687612 40.322063,-3.691056 40.32111,-3.693019 40.320109,-3.696162 40.322217,-3.703126 40.322121,-3.709373 40.323267,-3.7077 40.326459,-3.71406 40.327445,-3.716973 40.328884,-3.720277 40.329408,-3.724686 40.332898,-3.724927 40.334985,-3.720891 40.365548,-3.72346 40.365372,-3.727114 40.364542,-3.730557 40.363344,-3.757708 40.35726,-3.771149 40.359863,-3.772355 40.359765,-3.773432 40.360544,-3.780318 40.361865,-3.787765 40.358696,-3.7965 40.362122,-3.802858 40.363332,-3.80693 40.366453,-3.810516 40.363716,-3.813381 40.369895,-3.829396 40.388977,-3.83225 40.392848,-3.833456 40.395474,-3.834162 40.396058,-3.832107 40.395906,-3.829006 40.396455,-3.820405 40.396615,-3.818289 40.395918,-3.814888 40.393999,-3.810871 40.392793,-3.804285 40.392025,-3.796497 40.392207,-3.793786 40.39358,-3.789171 40.393888,-3.789395 40.392337,-3.781515 40.394126,-3.779451 40.396944,-3.778051 40.397636,-3.778171 40.397977,-3.777606 40.399105,-3.775818 40.400063,-3.774601 40.400314,-3.774373 40.402082,-3.776408 40.404027,-3.778576 40.408026,-3.779457 40.412101,-3.780622 40.414295,-3.781399 40.417594,-3.780377 40.42191,-3.779131 40.424271,-3.770943 40.42932,-3.770847 40.444051,-3.777528 40.443657,-3.779458 40.44417,-3.784569 40.444382,-3.787242 40.443158,-3.790097 40.442345,-3.788855 40.445772,-3.790179 40.445848,-3.790393 40.447654,-3.790993 40.447478,-3.791381 40.449351,-3.793373 40.453245,-3.792914 40.453831,-3.794393 40.455653,-3.795336 40.456301,-3.795278 40.456981,-3.795755 40.457821,-3.79885 40.458953,-3.802547 40.46208,-3.804207 40.462981,-3.810124 40.464229,-3.812867 40.46364,-3.815211 40.463643,-3.817454 40.464301,-3.823662 40.464603,-3.82485 40.464796,-3.827125 40.466087,-3.828922 40.466353,-3.834354 40.464417,-3.836917 40.466976,-3.838257 40.467767,-3.838135 40.470924,-3.837528 40.472584,-3.836116 40.474893,-3.837402 40.475683,-3.836483 40.48055,-3.836752 40.480826,-3.836342 40.481131,-3.836063 40.482016,-3.8351 40.482587,-3.834206 40.484113,-3.833355 40.485947,-3.833172 40.48785,-3.83445 40.49414,-3.839402 40.499385,-3.838673 40.502725,-3.837108 40.505892,-3.849127 40.508993,-3.849734 40.508831,-3.851966 40.509469,-3.853612 40.511295,-3.85401 40.512084,-3.853411 40.514426,-3.852283 40.515438,-3.851341 40.517636,-3.853413 40.519582,-3.85439 40.521404,-3.85437 40.522572,-3.853648 40.524368,-3.856132 40.527033,-3.857729 40.52788,-3.858292 40.529569,-3.858105 40.530151,-3.859454 40.53132,-3.860596 40.532929,-3.863009 40.534665,-3.863779 40.537389,-3.863879 40.539297,-3.865471 40.542285,-3.865687 40.543429,-3.867282 40.545491,-3.8694 40.547378,-3.869012 40.548175,-3.870639 40.551008,-3.872017 40.552156,-3.872803 40.553473,-3.872932 40.555243,-3.873875 40.557631,-3.875028 40.558049,-3.875403 40.558768,-3.878027 40.559396,-3.882431 40.559729,-3.885006 40.560921,-3.884877 40.561821,-3.883878 40.563216,-3.883839 40.563909,-3.886956 40.566261,-3.888957 40.570881,-3.888351 40.572278,-3.885577 40.574456)))"
